Name,ProductGroup,SKU,Barcode,MeasurementUnit,Cost,Markup,Price,Tax,IsTaxInclusivePrice,IsPriceChangeAllowed,IsUsingDefaultQuantity,IsService,IsEnabled,Description,Supplier,ReorderPoint,PreferredQuantity,LowStockWarning,WarningQuantity
Cadbury DAIRY MILK BUBBLY Chocolate 40g,Sweets,1172,7622201819484,,0,0,140.0,,1,0,0,0,1,,,,,,
Cadbury DAIRY MILK CLASSIC FRUIT & NUT Chocolate 38g,Sweets,1173,7622210844231,,0,0,130.0,,1,0,0,0,1,,,,,,
Cadbury DAIRY MILK CLASSIC Chocolate 6.5g,Sweets,1174,7622201501495,,0,0,20.0,,1,0,0,0,1,,,,,,
Nestle KitKat Chocolate 41.5gm,Sweets,1175,40052410,,0,0,160.0,,1,0,0,0,1,,,,,,
Nestle KitKat Chocolate 20.5gm,Sweets,1176,6294017103340,,0,0,100.0,,1,0,0,0,1,,,,,,
ROOTARIS NOUGAT & CARAMEL Chocolate 30gm,Sweets,1177,6260002303248,,0,0,30.0,,1,0,0,0,1,,,,,,
SNICKERS Chocolate 50gm,Sweets,1178,5000159461122,,0,0,160.0,,1,0,0,0,1,,,,,,
Mars Chocolate 51gm ,Sweets,1179,5000159407236,,0,0,160.0,,1,0,0,0,1,,,,,,
BOUNTY Chocolate 57gm,Sweets,1180,40111216,,0,0,200.0,,1,0,0,0,1,,,,,,
Chupa Chaps,Sweets,1181,nocode,,0,0,10.0,,1,0,0,0,1,,,,,,
Light up Spikey Bounce Ball Multi Color,,1182,nocode,,0,0,120.0,,1,0,0,0,1,,,,,,
Glowing Bouncy Ball ,,1183,nocode,,0,0,120.0,,1,0,0,0,1,,,,,,
Light up Spikey Bounce Ball ,,1184,nocode,,0,0,120.0,,1,0,0,0,1,,,,,,
X99 Ball 1Pcs,,1185,nocode,,0,0,260.0,,1,0,0,0,1,,,,,,
MILLAT ZAIB GOLD NYLON SHUTTLE 1Pcs,,1186,couldnotscan,,0,0,280.0,,1,0,0,0,1,,,,,,
MILLAT 7 Star NYLON SHUTTLE 1Pcs,,1187,8712766848346,,0,0,280.0,,1,0,0,0,1,,,,,,
Dettol Liquid 1 Litre,,1188,6001106309459,,0,0,1800.0,,1,0,0,0,1,,,,,,
CHOFN CHILDREN'S Toothbrush,Toothcare,1189,6954842276663,,0,0,130.0,,1,0,0,0,1,,,,,,
Dentist smoker's Toothbrush,Toothcare,1190,8964000139967,,0,0,320.0,,1,0,0,0,1,,,,,,
Dentist frehand Toothbrush,Toothcare,1191,8964000139110,,0,0,200.0,,1,0,0,0,1,,,,,,
Smoker's toothbrush,Toothcare,1192,8964000139202,,0,0,150.0,,1,0,0,0,1,,,,,,
Deziner toothbrush,Toothcare,1193,8964000139219,,0,0,160.0,,1,0,0,0,1,,,,,,
Aspire toothbrush,Toothcare,1194,6945352801841,,0,0,150.0,,1,0,0,0,1,,,,,,
Oral-B toothbrush,Toothcare,1195,3014260786847,,0,0,150.0,,1,0,0,0,1,,,,,,
EZiGRiP kombat klear toothbrush,Toothcare,1196,8964000139189,,0,0,120.0,,1,0,0,0,1,,,,,,
EZiGRiP kombat toothbrush,Toothcare,1197,8964000139165,,0,0,100.0,,1,0,0,0,1,,,,,,
EZiGRiP kontrol toothbrush,Toothcare,1198,8964000139080,,0,0,250.0,,1,0,0,0,1,,,,,,
EZiGRiP skool toothbrush,Toothcare,1199,8964000139301,,0,0,80.0,,1,0,0,0,1,,,,,,
Badam 1000 gm,,1200,nocode,,0,0,2400.0,,1,0,0,0,1,,,,,,
Kaaju 1000 gm,,1201,nocode,,0,0,3000.0,,1,0,0,0,1,,,,,,
Pista 1000 gm, ,1202,nocode,,0,0,3500.0,,1,0,0,0,1,,,,,,
Desi Soghi 1000 gm,,1203,nocode,,0,0,800.0,,1,0,0,0,1,,,,,,
Chaney Chilkay Waley 1000 gm,,1204,nocode,,0,0,500.0,,1,0,0,0,1,,,,,,
Daal Moong 1000 gm,,1205,nocode,,0,0,800.0,,1,0,0,0,1,,,,,,
Daal Chana 1000 gm,,1206,nocode,,0,0,600.0,,1,0,0,0,1,,,,,,
Chaney Makhaney Waley 1000 gm,,1207,nocode,,0,0,600.0,,1,0,0,0,1,,,,,,
Pista Maghaz 1000 gm,,1208,nocode,,0,0,7000.0,,1,0,0,0,1,,,,,,
Chaney Chilkay Kay Baghair 1000 gm,,1209,nocode,,0,0,600.0,,1,0,0,0,1,,,,,,
Black Dates Aarabi 1000 gm,,1210,nocode,,0,0,900.0,,1,0,0,0,1,,,,,,
Irani Dates 1000 gm,,1211,nocode,,0,0,600.0,,1,0,0,0,1,,,,,,
Special Nimko 1000 gm,,1212,nocode,,0,0,1200.0,,1,0,0,0,1,,,,,,
Saada Nimko 1000 gm,,1213,nocode,,0,0,800.0,,1,0,0,0,1,,,,,,
Tang LEMON PEPPER 750gm,Drinks,1214,7622201716417,,0,0,600.0,,1,0,0,0,1,,,,,,
Tang MANGO 750gm,Drinks,1215,7622201716387,,0,0,600.0,,1,0,0,0,1,,,,,,
Tang ORANGE 750gm,Drinks,1216,couldnotscan,,0,0,600.0,,1,0,0,0,1,,,,,,
Tang LEMON PEPPER 375gm,Drinks,1217,7622201719371,,0,0,240.0,,1,0,0,0,1,,,,,,
Tang MANGO 375gm,Drinks,1218,7622201719319,,0,0,240.0,,1,0,0,0,1,,,,,,
Tang ORANGE 375gm,Drinks,1219,7622201719289,,0,0,240.0,,1,0,0,0,1,,,,,,
Tang PINEAPPLE 125gm,Drinks,1220,7622201722739,,0,0,80.0,,1,0,0,0,1,,,,,,
Tang MANGO 125gm,Drinks,1221,7622201722692,,0,0,80.0,,1,0,0,0,1,,,,,,
Tang ORANGE 125gm,Drinks,1222,7622201722814,,0,0,80.0,,1,0,0,0,1,,,,,,
Cadbury DAIRY MILK Pouch 20 Pcs 160gm,Sweets,1223,7622201494650,,0,0,500.0,,1,0,0,0,1,,,,,,
Fruitien SPARKLING PEACH Drink 500ml,Drinks,1224,8964002983292,,0,0,100.0,,1,0,0,0,1,,,,,,
Fruitien SPARKLING APPLE Drink 500ml,Drinks,1225,8964002983315,,0,0,100.0,,1,0,0,0,1,,,,,,
Fruitien SPARKLING LEMON & LIME Drink 500ml,Drinks,1226,8964002983339,,0,0,100.0,,1,0,0,0,1,,,,,,
STING BERRY BLAST 500ml,Drinks,1227,8964000101704,,0,0,90.0,,1,0,0,0,1,,,,,,
STING BERRY BLAST 300ml,Drinks,1228,8964000101551,,0,0,60.0,,1,0,0,0,1,,,,,,
MURREE BREWERY BiGG Lychee 500ml,Drinks,1229,couldnotscan,,0,0,70.0,,1,0,0,0,1,,,,,,
MURREE BREWERY BiGG Apple 500ml,Drinks,1230,1860074051716,,0,0,70.0,,1,0,0,0,1,,,,,,
MURREE BREWERY LEMON MALT NON-ALCOHOLIC 300ml,Drinks,1231,1860076001030,,0,0,70.0,,1,0,0,0,1,,,,,,
MURREE BREWERY PEACH MALT NON-ALCOHOLIC 300ml,Drinks,1232,1860076001047,,0,0,70.0,,1,0,0,0,1,,,,,,
Nestle Drinking Water 500ml,Drinks,1233,couldnotscan,,0,0,50.0,,1,0,0,0,1,,,,,,
AQUAFINA Drinking Water 500ml,Drinks,1234,couldnotscan,,0,0,50.0,,1,0,0,0,1,,,,,,
7up 345ml,Drinks,1235,couldnotscan,,0,0,60.0,,1,0,0,0,1,,,,,,
7up free 345ml,Drinks,1236,couldnotscan,,0,0,60.0,,1,0,0,0,1,,,,,,
pepsi 345ml,Drinks,1237,couldnotscan,,0,0,60.0,,1,0,0,0,1,,,,,,
Mountain Dew 345ml,Drinks,1238,couldnotscan,,0,0,60.0,,1,0,0,0,1,,,,,,
7up Tin Pack 250ml,Drinks,1239,8964000101582,,0,0,80.0,,1,0,0,0,1,,,,,,
7up free Tin Pack 250ml,Drinks,1240,12000022784,,0,0,80.0,,1,0,0,0,1,,,,,,
pepsi Tin Pack 250ml,Drinks,1241,8964000101476,,0,0,80.0,,1,0,0,0,1,,,,,,
MIRINDA Tin Pack 250ml,Drinks,1242,8964000101506,,0,0,80.0,,1,0,0,0,1,,,,,,
Nestle FRUITA VITALS RED GRAPES FROM SPAIN 200ml,Drinks,1243,8961008218991,,0,0,60.0,,1,0,0,0,1,,,,,,
Nestle FRUITA VITALS APPLE NECTAR 200ml,Drinks,1244,8961008218939,,0,0,60.0,,1,0,0,0,1,,,,,,
Nestle FRUITA VITALS PEACH FRUIT DRINK 200ml,Drinks,1245,8961008213897,,0,0,60.0,,1,0,0,0,1,,,,,,
Nestle FRUITA VITALS ROYAL MANGOES NECTAR 200ml,Drinks,1246,8961008212876,,0,0,60.0,,1,0,0,0,1,,,,,,
Nestle FRUITA VITALS CHAUNSA MANGO NECTAR 200ml,Drinks,1247,8961008209890,,0,0,60.0,,1,0,0,0,1,,,,,,
Nestle FRUITA VITALS MILO COCOA MALT 180ml,Drinks,1248,8961008215433,,0,0,70.0,,1,0,0,0,1,,,,,,
Shezan Tetra Pack Mango Drink 250ml,Drinks,1249,5078643001017,,0,0,50.0,,1,0,0,0,1,,,,,,
Fruitien joy Mango Drink 200ml,Drinks,1250,8964000876466,,0,0,45.0,,1,0,0,0,1,,,,,,
gourmet COLA 2.25 Litre,Drinks,1251,46876380001,,0,0,150.0,,1,0,0,0,1,,,,,,
gourmet LEMON UP 2.25 Litre,Drinks,1252,46876380005,,0,0,150.0,,1,0,0,0,1,,,,,,
Nestle Drinking Water 1.5 L,Drinks,1253,4961200212289,,0,0,90.0,,1,0,0,0,1,,,,,,
AQUAFINA Drinking Water 1.5 L,Drinks,1254,12000002090,,0,0,90.0,,1,0,0,0,1,,,,,,
MURREE BREWERY BiGG Lychee 1.5 L,Drinks,1255,1860074054618,,0,0,140.0,,1,0,0,0,1,,,,,,
MURREE BREWERY BiGG Apple 1.5 L,Drinks,1256,1860074054502,,0,0,140.0,,1,0,0,0,1,,,,,,
7up 1.5 L,Drinks,1257,12000800337,,0,0,150.0,,1,0,0,0,1,,,,,,
MOUNTAIN DEW 1.5 L,Drinks,1258,couldnotscan,,0,0,150.0,,1,0,0,0,1,,,,,,
pepsi 1.5 L,Drinks,1259,12000800085,,0,0,150.0,,1,0,0,0,1,,,,,,
Mountain Dew 1.5 L,Drinks,1260,12000800184,,0,0,150.0,,1,0,0,0,1,,,,,,
7up free 1 L,Drinks,1261,12000022890,,0,0,120.0,,1,0,0,0,1,,,,,,
MOUNTAIN DEW 1 L,Drinks,1262,8964000101100,,0,0,120.0,,1,0,0,0,1,,,,,,
pepsi 1 L,Drinks,1263,12000002946,,0,0,120.0,,1,0,0,0,1,,,,,,
MIRINDA 1 L,Drinks,1264,couldnotscan,,0,0,120.0,,1,0,0,0,1,,,,,,
PURE HEAVEN Sparkling RED GRAPE 750ml,Drinks,1265,5032619312224,,0,0,1100.0,,1,0,0,0,1,,,,,,
PURE HEAVEN Sparkling WHITE GRAPE 750ml,Drinks,1266,5032619312231,,0,0,1100.0,,1,0,0,0,1,,,,,,
Nestle FRUITA VITALS PINEAPPLE FROM INDONESIA 1 Litre,Drinks,1267,8961008216263,,0,0,400.0,,1,0,0,0,1,,,,,,
Nestle FRUITA VITALS APPLE NECTAR 1 Litre,Drinks,1268,8961008218946,,0,0,300.0,,1,0,0,0,1,,,,,,
Nestle FRUITA VITALS PEACH FRUIT DRINK 1 Litre,Drinks,1269,8961008213880,,0,0,300.0,,1,0,0,0,1,,,,,,
Nestle FRUITA VITALS RED ANAAR FROM KANDAHAR 1 Litre,Drinks,1270,8961008216140,,0,0,400.0,,1,0,0,0,1,,,,,,
Nestle FRUITA VITALS CHAUNSA MANGO NECTAR 1 Litre,Drinks,1271,8961008211190,,0,0,300.0,,1,0,0,0,1,,,,,,
Nestle FRUITA VITALS GUAVA NECTAR 1 Litre,Drinks,1272,8961008211206,,0,0,300.0,,1,0,0,0,1,,,,,,
Nestle FRUITA VITALS RED GRAPES FROM SPAIN 1 Litre,Drinks,1273,8961008219004,,0,0,330.0,,1,0,0,0,1,,,,,,
Sprite Tin Pack 250ml,Drinks,1274,5449000000729,,0,0,90.0,,1,0,0,0,1,,,,,,
Sprite 500ml,Drinks,1275,54491069,,0,0,80.0,,1,0,0,0,1,,,,,,
Sprite 1L,Drinks,1276,couldnotscan,,0,0,120.0,,1,0,0,0,1,,,,,,
Sprite 1.5L,Drinks,1277,5449000012203,,0,0,150.0,,1,0,0,0,1,,,,,,
Sprite 2.25L,Drinks,1278,5449000034137,,0,0,210.0,,1,0,0,0,1,,,,,,
Coca Cola Tin Pack 250ml,Drinks,1279,5449000008046,,0,0,90.0,,1,0,0,0,1,,,,,,
Coca Cola 500ml,Drinks,1280,54491472,,0,0,80.0,,1,0,0,0,1,,,,,,
Coca Cola 1L,Drinks,1281,5449000054227,,0,0,120.0,,1,0,0,0,1,,,,,,
Coca Cola 1.5L,Drinks,1282,5449000051981,,0,0,150.0,,1,0,0,0,1,,,,,,
Coca Cola 2.25L,Drinks,1283,5449000025173,,0,0,210.0,,1,0,0,0,1,,,,,,
Sprite MINT 500ml,Drinks,1284,5449000253736,,0,0,80.0,,1,0,0,0,1,,,,,,
Sprite MINT  1.5L,Drinks,1285,5449000216854,,0,0,150.0,,1,0,0,0,1,,,,,,
FANTA 1L,Drinks,1286,5449000006271,,0,0,120.0,,1,0,0,0,1,,,,,,
FANTA 1.5L,Drinks,1287,5449000052926,,0,0,150.0,,1,0,0,0,1,,,,,,
Shezan NR Mango Drink 250ml,Drinks,1288,8964000184295,,0,0,90.0,,1,0,0,0,1,,,,,,
Shezan NR Lychee Drink  250ml,Drinks,1289,8964000184318,,0,0,90.0,,1,0,0,0,1,,,,,,
BOOSTER WITH CAFFEINE & GINSENG 250ml,Drinks,1290,8964000031858,,0,0,80.0,,1,0,0,0,1,,,,,,
Nestle FRUITA VITALS CHAUNSA MANGO NECTAR 230ml,Drinks,1291,8961008218960,,0,0,120.0,,1,0,0,0,1,,,,,,
Cappy PULPY ORANGE DRINK 350ml,Drinks,1292,87126754,,0,0,120.0,,1,0,0,0,1,,,,,,
Nestle FRUITA VITALS APPLE Tin Pack 250ml,Drinks,1293,8961008219790,,0,0,100.0,,1,0,0,0,1,,,,,,
Nestle FRUITA VITALS Lime Tin Pack 250ml,Drinks,1294,8961008215976,,0,0,100.0,,1,0,0,0,1,,,,,,
RANI float PEACH CHUNKS drink 240ml,Drinks,1295,6261422503782,,0,0,140.0,,1,0,0,0,1,,,,,,
POWER FULL 26 ESSENTIAL DRINK 250ml,Drinks,1296,5904003282522,,0,0,150.0,,1,0,0,0,1,,,,,,
POWER FULL GINSENG DRINK 250ml,Drinks,1297,5904003285240,,0,0,150.0,,1,0,0,0,1,,,,,,
POWER FULL GINSENG MANGO DRINK 250ml,Drinks,1298,5904003283994,,0,0,150.0,,1,0,0,0,1,,,,,,
Red Bull STIMULANT DRINK,Drinks,1299,90162602,,0,0,400.0,,1,0,0,0,1,,,,,,
MURREE BREWERY LEMON MALT 250ml,Drinks,1300,1860074061449,,0,0,90.0,,1,0,0,0,1,,,,,,
MURREE BREWERY PEACH MALT 250ml,Drinks,1301,1860071012215,,0,0,90.0,,1,0,0,0,1,,,,,,
Fruitien joy Mango Drink 1 Litre,Drinks,1302,8964000876435,,0,0,190.0,,1,0,0,0,1,,,,,,
Fruitien joy RED ANAAR Drink 1 Litre,Drinks,1303,8964000876442,,0,0,190.0,,1,0,0,0,1,,,,,,
Fruitien joy APPLE Drink 1 Litre,Drinks,1304,8964000876497,,0,0,190.0,,1,0,0,0,1,,,,,,
Fruitien joy Peach Drink 1 Litre,Drinks,1305,8964000876459,,0,0,190.0,,1,0,0,0,1,,,,,,
Adam's zeera Raita 200g,Food,1306,None,,0,0,95.0,,1,0,0,0,1,,,,,,
Adam's yoghurt 400g,Food,1307,None,,0,0,195.0,,1,0,0,0,1,,,,,,
POLAC PINEAPPLE SLICES IN HEAVY SYRUP 565 gm,Food,1308,8851032399011,,0,0,450.0,,1,0,0,0,1,,,,,,
Fair & Lovely Sashey 14ml,Cosmetics,1309,8961014236811,,0,0,50.0,,1,0,0,0,1,,,,,,
Nestle Cerelac Wheat 6 plus months 25gm,Food,1310,couldnotscan,,0,0,40.0,,1,0,0,0,1,,,,,,
Nestle Cerelac Rice 6 plus months 25gm,Food,1311,couldnotscan,,0,0,40.0,,1,0,0,0,1,,,,,,
Nestle Cerelac Three Fruits & Wheat 6 plus months 25gm,Food,1312,couldnotscan,,0,0,40.0,,1,0,0,0,1,,,,,,
Nestle Bunyaad 130gm,Food,1313,8961008218694,,0,0,190.0,,1,0,0,0,1,,,,,,
Nestle EveryDay Tea Whitener 15 gm,Food,1314,8961008218489,,0,0,30.0,,1,0,0,0,1,,,,,,
Nestle CLASSIC Coffee 2gm,Food,1315,nocode,,0,0,30.0,,1,0,0,0,1,,,,,,
NESCAFE 3 IN1 22gm,Food,1316,8961008219127,,0,0,50.0,,1,0,0,0,1,,,,,,
Nestle MILO MALT COCOA Powder Sashey 15gm,Food,1317,8961008216027,,0,0,60.0,,1,0,0,0,1,,,,,,
KOLSON SLANTY SALT 30gm,Snacks,1318,671866117579,,0,0,50.0,,1,0,0,0,1,,,,,,
KOLSON SLANTY SALT 5gm,Snacks,1319,671866116565,,0,0,10.0,,1,0,0,0,1,,,,,,
SUPER CRISP Catty Chins CHEESE FLAVOUR 28gm,Snacks,1320,8964000585290,,0,0,40.0,,1,0,0,0,1,,,,,,
SUPER CRISP DALMOONG SALTED 37gm,Snacks,1321,8964000585580,,0,0,50.0,,1,0,0,0,1,,,,,,
SUPER CRISP PEANUTS SALTED 33gm,Snacks,1322,8961100087112,,0,0,50.0,,1,0,0,0,1,,,,,,
SUPER CRISP NIMKOMIX SPICY 33gm,Snacks,1323,8961100087051,,0,0,50.0,,1,0,0,0,1,,,,,,
KOLSON SLANTY VEGETABLE 12gm,Snacks,1324,671866116671,,0,0,20.0,,1,0,0,0,1,,,,,,
KOLSON SNACKERS French Cheese 12gm,Snacks,1325,671866117425,,0,0,20.0,,1,0,0,0,1,,,,,,
KOLSON SNACKERS Hot Masala Flavor 36gm,Snacks,1326,671866117456,,0,0,50.0,,1,0,0,0,1,,,,,,
KOLSON SNACKERS Pizza Flavor 6gm,Snacks,1327,671866117364,,0,0,10.0,,1,0,0,0,1,,,,,,
KOLSON Potato Sticks PEPPER SALT FLAVOUR 16gm,Snacks,1328,671866117432,,0,0,20.0,,1,0,0,0,1,,,,,,
KOLSON CHEESE BALLS Masala Cheese Flavour 13gm,Snacks,1329,671866277648,,0,0,20.0,,1,0,0,0,1,,,,,,
Folds Texas BBQ Flavor Corn & Wheat Snacks 21gm,Snacks,1330,671866277549,,0,0,30.0,,1,0,0,0,1,,,,,,
SHAH NIMKO ROYAL MIX 45gm,Snacks,1331,8964000598696,,0,0,50.0,,1,0,0,0,1,,,,,,
Lay's wavy Texas BBQ PARTY PACK 75gm,Snacks,1332,8964002347537,,0,0,80.0,,1,0,0,0,1,,,,,,
Lay's wavy Texas BBQ HANGOUT PACK 48gm,Snacks,1333,8964002347568,,0,0,60.0,,1,0,0,0,1,,,,,,
Lay's wavy Texas BBQ QUICK CRUNCH 30gm,Snacks,1334,8964002347599,,0,0,40.0,,1,0,0,0,1,,,,,,
Lay's wavy Texas BBQ QUICK CRUNCH 21gm,Snacks,1335,8964002347421,,0,0,30.0,,1,0,0,0,1,,,,,,
Lay's French Cheese HANGOUT PACK 47gm,Snacks,1336,8964002347681,,0,0,60.0,,1,0,0,0,1,,,,,,
Lay's French Cheese 14gm,Snacks,1337,8964000090619,,0,0,20.0,,1,0,0,0,1,,,,,,
Lay's Classic 14gm,Snacks,1338,8964000090596,,0,0,20.0,,1,0,0,0,1,,,,,,
Lay's Yogurt & Herb BEET THE HUNGER 33gm,Snacks,1339,8964002347742,,0,0,40.0,,1,0,0,0,1,,,,,,
Lay's Yogurt & Herb 14gm,Snacks,1340,8964000103784,,0,0,20.0,,1,0,0,0,1,,,,,,
SPER CRISP SALTED 46gm,Snacks,1341,8964000585405,,0,0,60.0,,1,0,0,0,1,,,,,,
Lay's Masala HANGOUT PACK 51gm,Snacks,1342,8964002347711,,0,0,60.0,,1,0,0,0,1,,,,,,
Lay's Masala BEET THE HUNGER 33gm,Snacks,1343,8964002347766,,0,0,40.0,,1,0,0,0,1,,,,,,
Kurkure CHUTNEY CHASKA 78gm,Snacks,1344,8964002347377,,0,0,60.0,,1,0,0,0,1,,,,,,
SPER CRISP BAR.B.Q 46gm,Snacks,1345,8964000585252,,0,0,60.0,,1,0,0,0,1,,,,,,
Kurkure RED CHILLI JHATKA 78gm,Snacks,1346,8964002347360,,0,0,60.0,,1,0,0,0,1,,,,,,
Kurkure RED CHILLI JHATKA 21gm,Snacks,1347,8964000102992,,0,0,20.0,,1,0,0,0,1,,,,,,
Kurkure Nimko Chatpata Mix 36gm,Snacks,1348,8964000090756,,0,0,50.0,,1,0,0,0,1,,,,,,
Cheetos Flamin Hot 41gm,Snacks,1349,8964002347414,,0,0,50.0,,1,0,0,0,1,,,,,,
Lay's Yogurt & Herb CRICKET WALI PARTY 77gm,Snacks,1350,8964002347643,,0,0,80.0,,1,0,0,0,1,,,,,,
Lay's Yogurt & Herb HANGOUT PACK 51gm,Snacks,1351,8964002347698,,0,0,60.0,,1,0,0,0,1,,,,,,
Lay's French Cheese GHAR PAR PARTY 77gm,Snacks,1352,8964002347636,,0,0,80.0,,1,0,0,0,1,,,,,,
KOLSON SLANTY SALT 19gm,Snacks,1353,671866117548,,0,0,30.0,,1,0,0,0,1,,,,,,
Cheetos Puffs Ketchup 21gm,Snacks,1354,8964000102718,,0,0,20.0,,1,0,0,0,1,,,,,,
Carebaby Diaper XL 72 Pcs,Diapers,1355,923218472301,,0,0,2700.0,,1,0,0,0,1,,,,,,
Carebaby Diaper XXL 60 Pcs,Diapers,1356,925100009077,,0,0,2700.0,,1,0,0,0,1,,,,,,
Carebaby Diaper S 96 Pcs,Diapers,1357,923218472332,,0,0,2700.0,,1,0,0,0,1,,,,,,
Carebaby Diaper M 88 Pcs,Diapers,1358,923218472325,,0,0,2700.0,,1,0,0,0,1,,,,,,
Carebaby Diaper L 80 Pcs,Diapers,1359,923218472318,,0,0,2700.0,,1,0,0,0,1,,,,,,
Bona Papa Diaper XL 72 Pcs,Diapers,1360,8964001048374,,0,0,2500.0,,1,0,0,0,1,,,,,,
Bona Papa Diaper L 80 Pcs,Diapers,1361,8964001048367,,0,0,2500.0,,1,0,0,0,1,,,,,,
Bona Papa Diaper S 96 Pcs,Diapers,1362,8964001048343,,0,0,2500.0,,1,0,0,0,1,,,,,,
Bona Papa Diaper M 88 Pcs,Diapers,1363,8964001048350,,0,0,2500.0,,1,0,0,0,1,,,,,,
molfix Diaper 1 78 Pcs,Diapers,1364,8964003062071,,0,0,2400.0,,1,0,0,0,1,,,,,,
molfix Diaper 2 68 Pcs,Diapers,1365,8964003062088,,0,0,2400.0,,1,0,0,0,1,,,,,,
molfix Diaper 3 60 Pcs,Diapers,1366,8964003062095,,0,0,2400.0,,1,0,0,0,1,,,,,,
molfix Diaper 4 54 Pcs,Diapers,1367,8964003062101,,0,0,2400.0,,1,0,0,0,1,,,,,,
molfix Diaper 5 48 Pcs,Diapers,1368,8964003062118,,0,0,2400.0,,1,0,0,0,1,,,,,,
molfix Diaper 6 42 Pcs,Diapers,1369,8964003062125,,0,0,2400.0,,1,0,0,0,1,,,,,,
canbebe Diaper 2 74 Pcs ,Diapers,1370,8690742150143,,0,0,2400.0,,1,0,0,0,1,,,,,,
canbebe Diaper 3 64 Pcs ,Diapers,1371,8690742100896,,0,0,2400.0,,1,0,0,0,1,,,,,,
canbebe Diaper 5 52 Pcs ,Diapers,1372,8690742162146,,0,0,2400.0,,1,0,0,0,1,,,,,,
Rocket Diaper 4 80 Pcs ,Diapers,1373,8964003102302,,0,0,2400.0,,1,0,0,0,1,,,,,,
GOOD CARE Diaper 3 84 Pcs,Diapers,1374,8964003062149,,0,0,2000.0,,1,0,0,0,1,,,,,,
GOOD CARE Diaper 6 56 Pcs,Diapers,1375,8964003062170,,0,0,2000.0,,1,0,0,0,1,,,,,,
GOOD CARE Diaper 5 60 Pcs,Diapers,1376,8964003062163,,0,0,2000.0,,1,0,0,0,1,,,,,,
GOOD CARE Diaper 2 96 Pcs,Diapers,1377,8964003062132,,0,0,2000.0,,1,0,0,0,1,,,,,,
GOOD CARE Diaper 4 72 Pcs,Diapers,1378,8964003062156,,0,0,2000.0,,1,0,0,0,1,,,,,,
Pampers Diaper 3 60 Pcs,Diapers,1379,8006540787298,,0,0,2200.0,,1,0,0,0,1,,,,,,
Pampers Diaper 4 54 Pcs,Diapers,1380,8006540787243,,0,0,2200.0,,1,0,0,0,1,,,,,,
Pampers Diaper 3 62 Pcs,Diapers,1381,8006540198353,,0,0,2200.0,,1,0,0,0,1,,,,,,
Gillette MACH3 START Blade 2 Pcs,,1382,4902430799157,,0,0,1720.0,,1,0,0,0,1,,,,,,
Gillette SKINGUARD Blade 2 Pcs,,1383,7702018488735,,0,0,1980.0,,1,0,0,0,1,,,,,,
Gillette MACH3 TURBO Blade 2 Pcs,,1384,7702018516032,,0,0,2090.0,,1,0,0,0,1,,,,,,
Gillette MACH3 Blade 4 Pcs,,1385,7702018264230,,0,0,2800.0,,1,0,0,0,1,,,,,,
Gillette MACH3 START Razor,,1386,7702018462339,,0,0,1070.0,,1,0,0,0,1,,,,,,
Gillette Blue II Plus Razor,,1387,3014260265885,,0,0,130.0,,1,0,0,0,1,,,,,,
Gillette Blue 3 Razor,,1388,7702018494149,,0,0,270.0,,1,0,0,0,1,,,,,,
Trim II XL Razor,,1389,nocode,,0,0,60.0,,1,0,0,0,1,,,,,,
Camelion AA 1.2V Rechargeable 2700 mAh 2 Pcs,,1390,4260216452581,,0,0,1100.0,,1,0,0,0,1,,,,,,
Camelion AA 1.5V Super Heavy Duty 2 Pcs,,1391,4260033151032,,0,0,180.0,,1,0,0,0,1,,,,,,
Camelion AA 1.2V Rechargeable Always Ready 2700 mAh 2 Pcs ,,1392,849198009064,,0,0,1220.0,,1,0,0,0,1,,,,,,
Camelion AA 1.2V Rechargeable Always Ready 1000 mAh 2 Pcs ,,1393,4260216450488,,0,0,550.0,,1,0,0,0,1,,,,,,
Energizer AAA2 1.5V MAX 2 Pcs,,1394,8888021200157,,0,0,230.0,,1,0,0,0,1,,,,,,
DURACELL AAA2 1.5V 2 Pcs,,1395,5000394151789,,0,0,330.0,,1,0,0,0,1,,,,,,
BTY AA 1.2V Rechargeable Battery 3000mAh ,,1396,6931704100458,,0,0,380.0,,1,0,0,0,1,,,,,,
Camelion A23 12V Alkaline 1 Pcs ,,1397,nocode,,0,0,65.0,,1,0,0,0,1,,,,,,
NutriNanga NN-LF 200gm,,1398,None,,0,0,580.0,,1,0,0,0,1,,,,,,
Camelion Battery Charger BC-1010B,,1399,4260216452673,,0,0,1500.0,,1,0,0,0,1,,,,,,
WALI Lyallpur MARGARINE 1000gm,,1400,nocode,,0,0,800.0,,1,0,0,0,1,,,,,,
WALI Lyallpur MARGARINE 500gm,,1401,nocode,,0,0,400.0,,1,0,0,0,1,,,,,,
WALI Lyallpur MARGARINE 250gm,,1402,nocode,,0,0,200.0,,1,0,0,0,1,,,,,,
WALI Lyallpur MARGARINE 160gm,,1403,nocode,,0,0,80.0,,1,0,0,0,1,,,,,,
WALI Lyallpur MARGARINE 80gm,,1404,nocode,,0,0,40.0,,1,0,0,0,1,,,,,,
WALI Lyallpur MARGARINE 40gm,,1405,nocode,,0,0,20.0,,1,0,0,0,1,,,,,,
Adam's Singles Cheddar Slices 10Pcs 200gm,,1406,8964000074114,,0,0,540.0,,1,0,0,0,1,,,,,,
